state,site,disposal.area,type,well.id,gradient,samp.date,contaminant,measurement.unit,concentration
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Lithium, total",mg/l,0.23
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Lithium, total",mg/l,0.23
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/21/17,"Barium, total",mg/l,0.21
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,Fluoride,mg/l,0.21
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/17,Fluoride,mg/l,0.21
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/26/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/24/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/23/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Boron, total",mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Boron, total",mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/23/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,11/30/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/28/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/19/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/21/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,10/5/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/19/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/23/16,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/21/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,10/5/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/17,Fluoride,mg/l,0.2
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Thallium, total",mg/l,0.194
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,10/27/16,Radium 226+228,pCi/l,0.19
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,Fluoride,mg/l,0.19
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,Radium 226+228,pCi/l,0.19
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,10/5/17,"Boron, total",mg/l,0.18
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,Fluoride,mg/l,0.17
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/19/17,"Barium, total",mg/l,0.16
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/24/16,Radium 226+228,pCi/l,0.16
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Barium, total",mg/l,0.14
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/21/17,"Barium, total",mg/l,0.14
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,"Lithium, total",mg/l,0.12
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/19/17,"Barium, total",mg/l,0.12
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,"Lithium, total",mg/l,0.11
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,Fluoride,mg/l,0.11
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/21/17,"Barium, total",mg/l,0.1
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,"Lithium, total",mg/l,0.1
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/19/17,"Lead, total",mg/l,0.087
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/23/16,"Barium, total",mg/l,0.08
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/21/17,"Lead, total",mg/l,0.08
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/19/17,"Barium, total",mg/l,0.08
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/25/16,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/24/17,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/23/16,"Boron, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,11/30/16,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/28/17,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,"Barium, total",mg/l,0.07
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,"Thallium, total",mg/l,0.065
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/21/17,"Arsenic, total",mg/l,0.061
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,12/9/15,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/26/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/31/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,12/9/15,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/25/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/26/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,10/27/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/31/17,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/24/17,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/26/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,10/27/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/31/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/26/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/31/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/26/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/30/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/24/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/26/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/30/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/24/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/23/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,11/30/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/28/17,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/11/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,5/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,9/23/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,11/30/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-1,Downgradient,3/28/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/24/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/23/16,"Barium, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/11/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,5/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,9/23/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,11/30/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-2,Downgradient,3/28/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/23/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,11/30/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/31/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/31/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/25/16,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/31/17,"Antimony, total",mg/l,0.06
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/26/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/31/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/26/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/31/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/26/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,10/27/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/31/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/26/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,10/27/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,1/31/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,4/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-12D,Upgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/26/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/31/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/26/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/31/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/26/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/30/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/26/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/30/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/24/17,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/25/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/26/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/24/16,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/30/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/24/17,"Cobalt, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,"Lead, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/25/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/26/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/24/16,"Lithium, total",mg/l,0.05
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/30/17,"Lithium, total",mg/l,0.05
